CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Desc
14107.0,178,9,81044.01,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14113.0,27,7,34423.81,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14114.0,127,5,56290.08000000001,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14119.0,177,1,4553.01,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14127.0,20,13,138084.59999999998,5,3,4,534,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14130.0,76,41,286998.51999999996,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14133.0,14,11,116592.26000000001,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14135.0,114,36,326121.33,3,5,5,355,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14142.0,351,21,104162.96,1,4,3,143,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14146.0,46,31,347421.2,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14150.0,212,6,20765.16,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14156.0,14,43,391775.42,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14159.0,242,22,275785.05,2,4,5,245,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14161.0,312,13,157261.26,1,3,4,134,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14167.0,129,7,79944.84,3,2,3,323,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14175.0,88,7,92820.78,4,2,3,423,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14176.0,114,8,50861.21,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14180.0,16,41,420128.03,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14185.0,130,1,14005.02,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14188.0,19,8,85205.04000000001,5,2,3,523,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14189.0,67,26,223081.86,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14194.0,5,20,221906.1,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14201.0,207,3,20393.84,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14205.0,259,9,91370.86,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14206.0,224,1,1979.08,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14209.0,135,8,97192.95999999999,3,2,3,323,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14210.0,167,17,140744.12000000002,2,4,4,244,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14213.0,335,2,10400.7,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14215.0,41,30,206928.12,5,5,4,554,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14217.0,23,11,117576.1,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14220.0,193,9,62887.77,2,3,2,232,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14221.0,166,10,97996.31999999999,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14224.0,83,22,181257.15999999997,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14229.0,42,12,123663.03,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14233.0,21,12,70027.59,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14236.0,335,3,6240.420000000001,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14237.0,357,6,74590.47,1,2,3,123,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14238.0,111,5,32938.88,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14239.0,50,3,66517.38,4,1,2,412,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14242.0,109,5,35264.479999999996,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14243.0,62,14,133076.93,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14248.0,66,1,54172.4,4,1,2,412,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14256.0,249,15,177797.44,2,4,4,244,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14257.0,74,18,161116.41000000003,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14258.0,158,10,113202.7,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14264.0,336,1,3363.7200000000003,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14270.0,132,11,106515.84,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14282.0,286,8,56755.52999999999,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14290.0,50,12,132395.13,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14292.0,109,3,13224.179999999998,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14293.0,303,5,69635.1,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14295.0,136,2,10393.28,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14298.0,33,99,834320.55,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14299.0,51,20,189335.68,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14307.0,100,36,524221.5,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14309.0,17,7,137105.72,5,2,4,524,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14312.0,20,9,92513.04,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14320.0,92,17,182638.14,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14321.0,140,16,159062.68,3,4,4,344,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14329.0,121,31,405593.61999999994,3,5,5,355,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14334.0,80,17,206253.08,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14341.0,59,12,139418.86,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14344.0,193,13,61184.12,2,3,2,232,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14355.0,263,8,64594.53,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14368.0,81,8,50714.56,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14373.0,195,1,18078.36,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14388.0,267,10,100044.32,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14389.0,70,1,27922.859999999997,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14390.0,346,21,142058.28,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14395.0,143,34,245708.1,3,5,4,354,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14396.0,327,24,169091.18000000002,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14401.0,41,12,46761.4,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14404.0,117,23,212575.2,3,4,4,344,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14409.0,74,11,58748.450000000004,4,3,2,432,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14410.0,1,6,48470.0,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14411.0,21,8,78581.02,5,2,3,523,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14413.0,237,5,109740.35999999999,2,2,3,223,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14414.0,201,4,37995.92,2,1,2,212,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14415.0,105,45,286973.21,3,5,5,355,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14419.0,251,8,90658.46,1,2,3,123,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14426.0,35,24,264912.5,5,4,5,545,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14428.0,105,8,115148.88,3,2,3,323,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14437.0,265,2,19024.25,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14438.0,1,5,46222.11,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14439.0,80,17,155306.88,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14440.0,56,15,170549.80000000002,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14441.0,90,2,10770.9,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14442.0,29,20,153716.04,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14443.0,18,16,218927.47999999998,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14448.0,244,8,67184.46,2,2,2,222,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14449.0,341,28,101728.06,1,4,3,143,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14450.0,87,3,57538.36,4,1,2,412,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14457.0,21,1,22451.72,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14460.0,20,2,13808.46,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14462.0,7,39,297480.5,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14466.0,11,11,76855.01,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14467.0,33,9,113353.95000000001,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14472.0,146,28,268335.6,3,4,5,345,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14479.0,262,5,47470.0,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14487.0,294,11,48205.23,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14491.0,345,3,15996.3,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14496.0,28,3,98976.91,5,1,3,513,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14497.0,13,19,212561.59,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14498.0,232,6,65123.799999999996,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14501.0,81,4,25357.28,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14502.0,31,21,243299.09,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14505.0,150,94,785084.9199999999,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14506.0,308,30,417451.0,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14514.0,129,10,115475.88,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14524.0,223,7,57096.77999999999,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14525.0,112,18,70447.53,3,4,2,342,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14527.0,33,84,975849.64,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14532.0,40,11,110992.83,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14533.0,172,6,49893.600000000006,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14534.0,70,22,155054.89,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14540.0,13,10,80626.81,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14541.0,48,42,335724.5,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14543.0,73,10,59744.35,4,3,2,432,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14544.0,231,26,181397.94,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14548.0,66,2,13543.1,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14549.0,24,29,345626.39999999997,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14553.0,166,6,125217.51999999999,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14560.0,11,13,126404.59,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14565.0,230,17,221704.02000000002,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14572.0,97,43,218519.63999999998,4,5,4,454,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14573.0,335,36,158090.64,1,5,4,154,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14576.0,336,1,1681.8600000000001,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14577.0,242,19,205486.9,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14587.0,25,57,594221.48,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14589.0,333,1,4412.61,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14594.0,355,25,193337.16,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14595.0,39,5,27363.0,5,2,1,521,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14600.0,1,2,12117.5,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14606.0,1,289,2595628.89,5,5,5,555,Champions,7,"Champions-C – 5 müşteri (Ø R=30g, F=289.4, M=2,793,603)"
14608.0,235,1,4801.66,2,1,1,211,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14616.0,62,1,3251.87,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14618.0,158,3,23477.96,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14621.0,199,11,80149.76,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14625.0,227,12,167628.25999999998,2,3,4,234,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14627.0,27,4,32367.65,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14639.0,195,22,217703.08,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14643.0,173,10,96026.25,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14646.0,91,114,1303794.45,4,5,5,455,Loyal,4,"Champions-B – 10 müşteri (Ø R=80g, F=134.4, M=1,330,934)"
14653.0,162,17,123566.68000000001,3,4,3,343,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14657.0,110,33,252919.08000000002,3,5,4,354,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14659.0,43,21,220763.50000000003,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14662.0,47,18,113689.92,4,4,3,443,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14665.0,21,12,145936.18,5,3,4,534,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14667.0,111,71,800069.15,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14669.0,135,43,612014.72,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14672.0,148,16,140862.68000000002,3,4,4,344,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14673.0,286,7,65487.149999999994,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14679.0,335,1,2080.1400000000003,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14680.0,71,38,298447.54,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14684.0,238,24,170247.0,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14688.0,33,38,390663.66000000003,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14692.0,79,18,151721.87999999998,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14696.0,108,26,228595.34,3,4,4,344,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14701.0,53,38,366321.33,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14702.0,46,41,489479.27999999997,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14708.0,222,8,59694.71000000001,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14709.0,41,17,224786.69,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14713.0,93,49,448063.27999999997,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14715.0,130,7,60688.42,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14723.0,192,41,472419.97000000003,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14729.0,358,42,518689.16000000003,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14732.0,167,5,44086.100000000006,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14733.0,59,72,537730.77,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14735.0,18,19,160850.59,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14737.0,173,2,27387.2,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14738.0,51,9,67576.74,4,3,2,432,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14739.0,162,11,73894.3,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14741.0,232,8,77276.56999999999,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14744.0,29,9,69714.58,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14748.0,131,19,161759.56,3,4,4,344,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14755.0,144,18,125881.56,3,4,3,343,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14761.0,145,3,37000.53,3,1,2,312,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14766.0,258,5,41105.84,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14769.0,103,33,212281.58,3,5,4,354,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14770.0,94,9,109486.16,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14775.0,337,9,30722.600000000002,1,3,1,131,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14776.0,33,19,166252.46000000002,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14777.0,195,1,9039.18,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14778.0,11,15,137029.13999999998,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14779.0,90,20,164546.86,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14782.0,80,3,29120.04,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14784.0,97,3,15070.32,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14794.0,142,5,44013.69,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14796.0,81,80,712690.28,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14798.0,18,5,44605.86,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14800.0,146,73,687681.45,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
14805.0,40,15,86854.88999999998,5,4,3,543,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14810.0,4,24,296732.71,5,4,5,545,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14813.0,320,25,115828.61,1,4,3,143,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14821.0,280,1,9279.98,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14825.0,201,11,81516.16,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14828.0,152,3,18279.8,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14829.0,203,19,59723.51,2,4,2,242,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14841.0,202,11,77604.17000000001,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14842.0,5,2,14793.74,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14849.0,59,31,305656.36,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14850.0,26,12,117591.38,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14865.0,336,1,5045.58,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14866.0,269,1,5219.46,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14867.0,147,8,78525.42,3,2,3,323,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14871.0,221,8,89143.75,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14878.0,200,6,63957.92,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14889.0,148,7,41430.200000000004,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14895.0,93,1,13434.48,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14896.0,262,19,181159.97999999998,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14898.0,111,9,56455.33,3,3,2,332,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14901.0,222,25,146437.72,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14907.0,222,20,142593.75999999998,2,4,4,244,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14911.0,11,276,2378834.27,5,5,5,555,Champions,7,"Champions-C – 5 müşteri (Ø R=30g, F=289.4, M=2,793,603)"
14913.0,206,7,109481.70000000001,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
